cnpj;tipo;abertura;nome;fantasia;natureza_juridica;logradouro;numero;complemento;cep;bairro;municipio;uf;email;telefone;efr;situacao;data_situacao;motivo_situacao;situacao_especial;data_situacao_especial;capital_social
27.745.971/0001-17;MATRIZ;16/05/2017;HOPLON SERVICOS DE SAUDE LTDA;HOPLON SERVICOOS DE SAUDE;206-2 - Sociedade Empresária Limitada;RUA JOAQUIM CORREA DE MELLO;3119;;89.618-000;SAO CARLOS;MONTE CARLO;SC;hoplonsc@gmail.com;(49) 3546-0546;;ATIVA;16/05/2017;;;;50000.00
24.006.302/0020-06;FILIAL;04/08/2021;INSTITUTO DE DESENVOLVIMENTO, ENSINO E ASSISTENCIA A SAUDE - IDEAS;INSTITUTO IDEAS;399-9 - Associação Privada;RUA SAO MATHEUS;SN;;88.132-000;BELA VISTA;PALHOCA;SC;protocolo@ideas.med.br;(48) 3027-6200;;ATIVA;04/08/2021;;;;0.00
08.325.231/0010-78;FILIAL;30/01/2023;INSTITUTO DE SAUDE SANTA CLARA;;399-9 - Associação Privada;RUA HERIBERTO HULSE;4790;;88.110-010;SERRARIA;SAO JOSE;SC;preussassessoriacontabil@outlook.com;(42) 9991-2200;;ATIVA;30/01/2023;;;;0.00
04.188.468/0001-02;MATRIZ;11/12/2000;INSTITUTO BRASIL VIVO;BRASIL VIVO;399-9 - Associação Privada;AVENIDA BRASILIA;2121;EDIF 12 ANDAR - S. 1207;16.018-000;JARDIM NOVA YORQUE;ARACATUBA;SP;contabilidade@brasilvivo.org;(18) 9820-4344;;ATIVA;09/02/2022;;;;0.00
12.846.027/0001-89;MATRIZ;28/10/2010;ASSOCIACAO HOSPITALAR SAO JOSE DE JARAGUA DO SUL;ASSOCIACAO HOSPITALAR SAO JOSE DE JARAGUA DO SUL;399-9 - Associação Privada;R WALDEMIRO MAZURECHEN;80;SALA JUNTO A DIRETORIA;89.251-830;CENTRO;JARAGUA DO SUL;SC;diretoria@hmsj.org.br;(47) 3274-5000/ (47) 3274-5012;;ATIVA;28/10/2010;;;;0.00
18.089.166/0001-91;MATRIZ;26/04/2013;ASSOCIACAO HOSPITALAR WITMARSUM-AHWI;AHWI;399-9 - Associação Privada;RUA 7 DE SETEMBRO;2.155;;89.157-000;CENTRO;WITMARSUM;SC;acaciomoser@brturbo.com.br;(47) 3358-0076 / (47) 3358-0107 / (47) 3358-0107;;ATIVA;26/04/2013;;;;0.00
03.748.932/0001-05;MATRIZ;30/09/1999;CENTRO DE INTEGRACAO RAIO DE SOL;CIRAS;399-9 - Associação Privada;RUA ROSA AZUL;360;LOTE 01;49.043-800;SANTA MARIA;ARACAJU;SE;ciras.aracaju@yahoo.com.br;(79) 3248-0011 / (79) 3248-0011;;ATIVA;27/08/2005;;;;0.00
03.717.920/0002-02;FILIAL;13/01/2022;ANSS - ASSOCIACAO NACIONAL DE SAUDE SOCIAL;;399-9 - Associação Privada;AVENIDA ALFRIED KRUPP;1200;;13.232-005;JARDIM EUROPA;CAMPO LIMPO PAULISTA;SP;gestaoadm@anss.org.br;(11) 2225-1555;;ATIVA;13/01/2022;;;;0.00
24.386.755/0001-34;MATRIZ;07/03/2016;INSTITUTO RITA LOBATO;INSTITUTO RITA LOBATO;399-9 - Associação Privada;RUA PRIMAVERA;480;;14.781-300;SANTA IZABEL;BARRETOS;SP;institutoesperancaevidabtos@gmail.com;(17) 3612-1739 / (17) 3612-1739;;ATIVA;07/03/2016;;;;0.00
52.050.911/0001-27;MATRIZ;28/06/1967;ASSOC FEMININA DE MARILIA MATERNIDADE E GOTA DE LEITE;;399-9 - Associação Privada;AVENIDA NELSON SPIELMANN;631;;17.509-001;CENTRO;MARILIA;SP;;;;ATIVA;28/07/1998;;;;0.00
06.339.994/0001-51;MATRIZ;30/06/2004;INSTITUTO BOM JESUS;INSTITUTO BOM JESUS;399-9 - Associação Privada;RUA CONSTITUICAO;489;;87.200-001;CENTRO;CIANORTE;PR;administracao@institutobomjesus.com.br;(44) 3629-1288 / (44) 3629-1346 / (44) 3629-1346;;ATIVA;30/06/2004;;;;0.00
28.544.216/0003-07;FILIAL;13/07/2020;INSTITUTO BENEFICENTE IRMA LOURDES - IBEIL;CASA AQUARELA;399-9 - Associação Privada;RUA MARECHAL JOAO BATISTA MASCARENHAS DE MORAES;310;;12.606-130;CRUZ;LORENA;SP;ibeilaquarela@gmail.com;(12) 9604-1238;;ATIVA;13/07/2020;;;;0.00
26.702.577/0001-39;MATRIZ;28/09/2016;BIOGESP - ASSOCIACAO DE GESTAO E EXECUCAO DE SERVICOS PUBLICOS E SOCIAIS;;399-9 - Associação Privada;RUA CARD ARCOVERDE;1641;SALA 93/94;05.407-002;PINHEIROS;SAO PAULO;SP;nfe@biogesp.org.br;(11) 4726-6364 / (11) 0000-0000;;ATIVA;28/09/2016;;;;0.00
23.931.208/0001-20;MATRIZ;16/12/2015;INSTITUTO RIOGRANDENSE DE DESENVOLVIMENTO SOCIAL INTEGRADO - IRDESI;IRDESI;399-9 - Associação Privada;AVENIDA SETE DE SETEMBRO;910;;97.760-000;CENTRO;JAGUARI;RS;presidencia@irdesi.org.br;(55) 3255-1882 / (55) 8454-0280 / (55) 3333-7358;;ATIVA;16/12/2015;;;;0.00
47.708.771/0005-25;FILIAL;14/10/2021;IRMANDADE DA SANTA CASA DE MISERICORDIA DE SAO BERNARDO DO CAMPO;UNIDADE BASICA DE SAUDE;399-9 - Associação Privada;RUA FERNANDO COSTA;139;;08.500-130;VILA ROMANOPOLIS;FERRAZ DE VASCONCELOS;SP;irmandade@santacasasbc.org.br;(11) 4353-3300;;ATIVA;14/10/2021;;;;0.00
47.957.667/0001-40;MATRIZ;31/03/1966;FUNDACAO ESPIRITA ALLAN KARDEC;;306-9 - Fundação Privada;RUA JOSE MARQUES GARCIA;675;;14.401-080;CIDADE NOVA;FRANCA;SP;;;;ATIVA;18/10/2003;;;;0.00
08.041.997/0001-30;MATRIZ;02/06/2006;INSTITUTO NUCLEO DE APOIO AS POLITICAS PUBLICAS - INAPP;INSTITUTO NUCLEO - INAPP;399-9 - Associação Privada;AVENIDA CARLOS GOMES;700;SALA 606;90.480-000;BOA VISTA;PORTO ALEGRE;RS;contato@inapp.org.br;(51) 3574-0555;;ATIVA;02/06/2006;;;;0.00
48.547.806/0001-20;MATRIZ;04/09/1967;IRMANDADE SENHOR DOS PASSOS E SANTA CASA DE MISERICORDIA DE GUARATINGUETA;;399-9 - Associação Privada;R RANGEL PESTANA;194;;12.501-090;CENTRO;GUARATINGUETA;SP;;;;ATIVA;19/06/1998;;;;0.00
48.548.184/0001-55;MATRIZ;31/10/1967;GRUPO DA FRATERNIDADE IRMAO ALTINO;;399-9 - Associação Privada;RUA ALVARES CABRAL;381;;12.505-070;CAMPO DO GALVAO;GUARATINGUETA;SP;gf@irmaoaltino.com.br;(12) 3132-7959;;ATIVA;28/08/2004;;;;0.00
10.546.201/0001-42;MATRIZ;01/12/2008;ASSOCIACAO DE ATENCAO HUMANITARIA A SAUDE;ATHUS;399-9 - Associação Privada;AV PEREIRA DA SILVA;928;SALA 04;18.095-340;JARDIM SANTA ROSALIA;SOROCABA;SP;legalizacao@zdauditoria.com.br;(15) 3233-5737;;ATIVA;01/12/2008;;;;0.00
50.351.626/0008-97;FILIAL;18/01/2023;BENEFICENCIA HOSPITALAR DE CESARIO LANGE;BHCL - FILIAL HORTOLANDIA;399-9 - Associação Privada;RUA ARTUR HENRIQUE GABE;35;;13.184-090;PARQUE ORTOLANDIA;HORTOLANDIA;SP;departamentofiscal@zelocontabilidade.com;(15) 3251-4031 / (11) 3736-5051;;ATIVA;18/01/2023;;;;0.00
07.168.874/0001-00;MATRIZ;03/12/2003;INSTITUTO MED LIFE;;399-9 - Associação Privada;AVENIDA GENERAL ATALIBA LEONEL;93;CONJ 34;02.033-000;SANTANA;SAO PAULO;SP;financeiro@medelife.org.br;(11) 2089-1572 / (11) 6959-6149;;ATIVA;03/12/2003;;;;0.00
06.879.414/0001-19;MATRIZ;06/11/2003;INSTITUTO DE GESTAO ADMINISTRACAO E PESQUISA EM SAUDE - IGAPS;;399-9 - Associação Privada;AVENIDA DOM PEDRO II;288;CONJ 72 SALA 01;09.080-000;JARDIM;SANTO ANDRE;SP;administracao@igaps.org.br;(11) 4319-3500 / (11) 4201-1515;;ATIVA;06/11/2003;;;;0.00
48.227.378/0001-59;MATRIZ;07/10/2022;CONSORCIO INTERMUNICIPAL DE SAUDE DA REGIAO METROPOLITANA DE PIRACICABA CISMETRO LIMEIRA;CISMETRO LIMEIRA;122-8 - Consórcio Público de Direito Privado;RUA PREFEITO MARCILIANO;401;;13.480-273;CIDADE JARDIM;LIMEIRA;SP;adm@cismetrolimeira.com.br;(19) 3452-9850;LIMEIRA - SP;ATIVA;07/10/2022;;;;0.00
03.893.350/0001-12;MATRIZ;26/06/2000;INSTITUTO JURIDICO PARA EFETIVACAO DA CIDADANIA E SAUDE;AVANTE SOCIAL;399-9 - Associação Privada;R JOSE HEMETERIO ANDRADE;950;ANDAR 05 06;30.493-180;BURITIS;BELO HORIZONTE;MG;inova@inovacontabilidadeltda.com.br;(31) 3295-5655;;ATIVA;26/06/2000;;;;0.00
45.349.461/0001-02;MATRIZ;11/11/1969;ASSOCIACAO HOSPITALAR BENEFICENTE DO BRASIL;;399-9 - Associação Privada;R DR ORLANDO T SANTOS;50;;17.402-064;WILLIAMS;GARCA;SP;controladoria@ahbb.org.br;(16) 3374-8438;;ATIVA;03/11/2005;;;;0.00
12.043.445/0007-23;FILIAL;27/10/2022;INSTITUTO DE GESTAO ADMINISTRACAO E TREINAMENTO EM SAUDE IGATS;;399-9 - Associação Privada;RUA BENEDITO CALIXTO;260;;11.760-000;CENTRO;ITARIRI;SP;juarez@d3assessoria.com.br;(11) 2306-8785;;ATIVA;27/10/2022;;;;0.00
48.211.585/0020-88;FILIAL;21/02/2019;SOCIEDADE BRASILEIRA CAMINHO DE DAMASCO;SOCIEDADE BRASILEIRA CAMINHO DE DAMASCO - ITU;399-9 - Associação Privada;AVENIDA NOVE DE JULHO;691;;13.313-100;JARDIM PADRE BENTO;ITU;SP;luisherce@sbcdsaude.org.br;(11) 5049-2292;;ATIVA;21/02/2019;;;;0.00
60.242.609/0001-07;MATRIZ;26/09/1989;ORGANIZACAO SOCIAL AAPROCOM;AAPROCOM;399-9 - Associação Privada;RUA GETULIO VARGAS;91;;14.870-470;SOROCABANO;JABOTICABAL;SP;aaprocom@gmail.com;(16) 3202-4610 / (16) 3202-4610;;ATIVA;09/12/2000;;;;0.00
12.011.520/0001-89;MATRIZ;29/04/2010;CONSORCIO INTERMUNICIPAL CULTURANDO;CIC;121-0 - Consórcio Público de Direito Público (Associação Pública);RUA RAUL DA ROCHA MEDEIROS;1624;SALA 07;15.910-000;CENTRO;MONTE ALTO;SP;aquario.contabilidade@gmail.com;(16) 9712-5270 / (16) 3847-1243 / (16) 3209-3308;BARRETOS - SP;ATIVA;29/04/2010;;;;0.00
48.211.585/0009-72;FILIAL;10/05/2017;SOCIEDADE BRASILEIRA CAMINHO DE DAMASCO;UPA DR. THELMO - JACAREI;399-9 - Associação Privada;RUA DOS FERROVIARIOS;528;;12.327-683;JARDIM MESQUITA;JACAREI;SP;luisherce@aasp.org.br;(11) 3101-3218;;ATIVA;10/05/2017;;;;0.00
04.295.265/0001-15;MATRIZ;02/02/2001;ASSOCIACAO SANTA MARIA DE SAUDE;ASAMAS;399-9 - Associação Privada;RUA AMAZONAS;504;;13.911-056;GLEBA DESTACADA DA FAZENDA SANTA CRUZ;JAGUARIUNA;SP;secretaria@asamas.com.br;(19) 3867-1631 / (19) 3867-5042 / (19) 3867-1631;;ATIVA;02/02/2001;;;;0.00
50.944.198/0001-30;MATRIZ;16/07/1966;HOSPITAL DE CARIDADE SAO VICENTE DE PAULO;;399-9 - Associação Privada;R SAO VICENTE DE PAULO;223;;13.201-625;CENTRO;JUNDIAI;SP;contabil@hsvicente.org.br;(11) 4583-5388/ (11) 4583-5387;;ATIVA;03/11/2005;;;;0.00
64.029.101/0004-10;FILIAL;01/04/2019;FENIX DO BRASIL SAUDE - GESTAO E DESENVOLVIMENTO DE POLITICAS PUBLICAS DE SAUDE;FENIX DO BRASIL SAUDE;399-9 - Associação Privada;AVENIDA PRESBITERO MANOEL ANTONIO DIAS FILHO;1558;TERREO;13.212-461;PARQUE RESIDENCIAL JUNDIAI;JUNDIAI;SP;msevic@msevic.com.br;(11) 2297-4559 / (11) 2031-2875;;ATIVA;01/04/2019;;;;0.00
51.274.850/0001-19;MATRIZ;16/01/1970;IRMANDADE DA SANTA CASA DE MISERICORDIA DE JUNQUEIROPOLIS;SANTA CASA JUNQUEIROPOLIS;399-9 - Associação Privada;RUA PORTO ALEGRE;1221;;17.890-000;CENTRO;JUNQUEIROPOLIS;SP;administracao@santacasajunqueiropolis.com.br;(18) 3841-9420;;ATIVA;28/07/1998;;;;0.00
07.264.707/0001-54;MATRIZ;07/03/2005;INSTITUTO DE APOIO A GESTAO PUBLICA;IAG;399-9 - Associação Privada;RUA PIAUI;399;SALA 1401 EDIF SAO PAULO TOWERS;86.010-420;CENTRO;LONDRINA;PR;iagfinancas@gmail.com;(43) 9868-8472;;ATIVA;07/03/2005;;;;0.00
09.528.436/0003-94;FILIAL;30/12/2022;ASSOCIACAO BENEFICENTE HOSPITAL UNIVERSITARIO;PRONTO ATENDIMENTO ZONA SUL;399-9 - Associação Privada;R ANTONIO PEREIRA DA SILVA;288;;17.520-460;HIPICA PAULISTA;MARILIA;SP;contabilidade@abhu.com.br;(14) 3451-4551;;ATIVA;30/12/2022;;;;0.00
09.528.436/0002-03;FILIAL;27/04/2016;ASSOCIACAO BENEFICENTE HOSPITAL UNIVERSITARIO;UNIDADE DE PRONTO ATENDIMENTO ZONA NORTE;399-9 - Associação Privada;RUA JOAO CALIMAN;110;;17.512-530;PARQUE DAS NACOES;MARILIA;SP;;(14) 2105-4118;;ATIVA;27/04/2016;;;;0.00
09.528.436/0001-22;MATRIZ;14/04/2008;ASSOCIACAO BENEFICENTE HOSPITAL UNIVERSITARIO;HOSPITAL BENEFICENTE UNIMAR;399-9 - Associação Privada;R DR PROSPERO CECILIO COIMBRA;80;;17.525-160;JARDIM SAO GABRIEL;MARILIA;SP;fatima.silva@abhu.com.br;(14) 2105-4500;;ATIVA;14/04/2008;;;;0.00
00.726.681/0001-70;MATRIZ;31/07/1995;INSTITUTO DE APOIO A FAMILIA;;399-9 - Associação Privada;AVENIDA VALTER BOVERI;178;ANDAR 1;06.053-120;BUSSOCABA;OSASCO;SP;contato@iafa.org.br;(11) 3609-1096 / (11) 3683-7311;;ATIVA;25/03/2005;;;;0.00
14.512.229/0005-43;FILIAL;13/03/2023;INSTITUTO ALPHA DE MEDICINA PARA SAUDE;;399-9 - Associação Privada;R MARIA CARVALHO DE LIMA;363;QUADRA4;06.260-100;HELENA MARIA;OSASCO;SP;finanmesquita@alphainstituto.com.br;(13) 3394-5103;;ATIVA;13/03/2023;;;;0.00
35.764.774/0001-73;MATRIZ;25/11/2019;INSTITUTO SANTA DULCE;;399-9 - Associação Privada;AVENIDA DOUTOR FERNANDO COSTA;463;;11.930-000;CENTRO;PARIQUERA-ACU;SP;diretoria@institutosantadulce.org.br;(13) 3856-2019 / (13) 9815-2386;;ATIVA;25/11/2019;;;;0.00
54.667.316/0001-60;MATRIZ;09/01/1968;SOCIEDADE DE BENEFICENCIA DE PIRAJU;;399-9 - Associação Privada;RUA 7 DE SETEMBRO;818;;18.800-037;CENTRO;PIRAJU;SP;;;;ATIVA;28/08/2004;;;;0.00
26.908.536/0001-01;MATRIZ;12/01/2017;ASSOCIACAO NIPO BRASILEIRA AO COMBATE DE USO DE ALCOOL E OUTRAS DROGAS;;399-9 - Associação Privada;RODOVIA SP 215 KM 107 ESTANCIA JK;SN;;13.690-000;ZONA RURAL;DESCALVADO;SP;;(19) 3583-5312;;ATIVA;12/01/2017;;;;0.00
61.699.567/0090-68;FILIAL;07/06/2019;SPDM - ASSOCIACAO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;SPDM - PAIS COMPLEXO HOSPITALAR IRMA DULCE;399-9 - Associação Privada;RUA DAIR BORGES;550;;11.701-210;BOQUEIRAO;PRAIA GRANDE;SP;corporativopais@spdm-pais.org.br;(11) 5904-6300;;ATIVA;07/06/2019;;;;0.00
74.504.135/0002-01;FILIAL;19/06/2019;SALUS & SALUTIS;SALUS & SALUTIS;399-9 - Associação Privada;RUA JOAO RODRIGUES GARCIA;85;SALA 02;18.430-000;CENTRO;RIBEIRAO BRANCO;SP;lucroseperdas@terra.com.br;(15) 3521-8684;;ATIVA;19/06/2019;;;;0.00
13.370.183/0001-89;MATRIZ;15/03/2011;FUNDACAO HOSPITAL SANTA LYDIA;HOSPITAL SANTA LYDIA;306-9 - Fundação Privada;R TAMANDARE;434;;14.085-070;CAMPOS ELISEOS;RIBEIRAO PRETO;SP;contato@acpassessoriaempresarial.com.br;(16) 3605-4848/ (16) 3289-7701;;ATIVA;15/03/2011;;;;0.00
57.722.118/0001-40;MATRIZ;18/11/1988;FUND DE APOIO AO ENSINO PESQ E ASSISTENCIA HCFMRPUSP;FAEPA;306-9 - Fundação Privada;AV BANDEIRANTES;3900;;14.048-900;VILA MONTE ALEGRE;RIBEIRAO PRETO;SP;contato@faepa.br;(16) 3505-8101;;ATIVA;25/02/2001;;;;0.00
55.991.954/0001-03;MATRIZ;21/09/1967;SANATORIO ESPIRITA VICENTE DE PAULO;;399-9 - Associação Privada;RUA PARA;1280;;14.060-440;IPIRANGA;RIBEIRAO PRETO;SP;sevp@convex.com.br;(0016) 0622-2100 / (0016) 0622-2376;;ATIVA;03/11/2005;;;;0.00
12.043.445/0008-04;FILIAL;13/12/2022;INSTITUTO DE GESTAO ADMINISTRACAO E TREINAMENTO EM SAUDE IGATS;HOSPITAL NOSSA SENHORA DO MONTE SERRAT IGATS;399-9 - Associação Privada;RUA EUROPA;1571;BLOCO HOSPITAL;13.326-110;JARDIM CELANI;SALTO;SP;juarez@d3assessoria.com.br;(11) 2306-8785;;ATIVA;13/12/2022;;;;0.00
56.898.356/0001-49;MATRIZ;24/05/1971;IRMANDADE DA SANTA CASA DE MISERICORDIA DE SANTA ISABEL;;399-9 - Associação Privada;AVENIDA GUILHERME ALFIERI;205;;07.500-000;CENTRO;SANTA ISABEL;SP;;;;ATIVA;01/05/1999;;;;0.00
07.771.646/0001-11;MATRIZ;29/12/2005;INSTITUTO SALUTEM VITA EM RECUPERACAO JUDICIAL;;399-9 - Associação Privada;AVENIDA BRASIL;422;SALA 03;06.502-210;JARDIM SAO LUIS;SANTANA DE PARNAIBA;SP;financeiro@institutosalutemvita.com;(11) 2424-8180;;ATIVA;29/12/2005;;;;0.00
57.571.275/0025-70;FILIAL;13/08/2018;FUNDACAO DO ABC;COMPLEXO DE SAUDE DO MUNICIPO DE SAO BERNARDO DO CAMPO;127-9 - Fundação Pública de Direito Privado Municipal;ESTRADA DOS ALVARENGAS;1001;;09.850-550;ASSUNCAO;SAO BERNARDO DO CAMPO;SP;contabilidade@fuabc.org.br;(11) 2666-5400;SAO BERNARDO DO CAMPO - SP;ATIVA;13/08/2018;;;;0.00
60.003.761/0013-62;FILIAL;25/01/2016;FUNDACAO FACULDADE REGIONAL DE MEDICINA S J RIO PRETO;ARQUIVO DE INATIVOS - FUNFARME;306-9 - Fundação Privada;RUA JOAQUIM DE SOUZA BARBEIRO;240;;15.090-160;CHACARA MUNICIPAL;SAO JOSE DO RIO PRETO;SP;diretoria@hospitaldebase.com.br;(17) 3201-5017 / (17) 3201-5033 / (17) 3201-5032;;ATIVA;25/01/2016;;;;0.00
61.699.567/0012-45;FILIAL;09/08/2006;SPDM - ASSOCIACAO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;HOSPITAL MUNICIPAL DR. JOSE DE CARVALHO FLORENCE;399-9 - Associação Privada;R SAIGIRO NAKAMURA;800;;12.220-280;VILA INDUSTRIAL;SAO JOSE DOS CAMPOS;SP;nfe.serv@hmjcf.spdm.org.br;(12) 3901-3400;;ATIVA;09/08/2006;;;;0.00
21.583.042/0014-97;FILIAL;10/03/2015;HOSPITAL E MATERNIDADE THEREZINHA DE JESUS;HMTJ;399-9 - Associação Privada;PC NATAL;55;;12.235-621;PARQUE INDUSTRIAL;SAO JOSE DOS CAMPOS;SP;;(21) 3031-2828;;ATIVA;10/03/2015;;;;0.00
96.295.654/0003-20;FILIAL;07/04/2021;INSTITUTO SOCIAL DE SAUDE SAO LUCAS;INSTITUTO SOCIAL DE SAUDE SAO LUCAS;399-9 - Associação Privada;RUA JOAO ALFREDO DE MORAES;105;;06.890-000;CENTRO;SAO LOURENCO DA SERRA;SP;institutosaudesaolucas@hotmail.com;(11) 4617-3914;;ATIVA;07/04/2021;;;;0.00
66.518.267/0038-75;FILIAL;09/06/2021;CENTRO DE ESTUDOS E PESQUISAS DR JOAO AMORIM;HOSPITAL E MATERNIDADE SOTERO DE SOUZA;399-9 - Associação Privada;RUA SANTA IZABEL;186;;18.130-565;VILA MARQUES;SAO ROQUE;SP;fiscal@cejam.org.br;(11) 3469-1818;;ATIVA;09/06/2021;;;;0.00
06.258.092/0001-90;MATRIZ;27/04/2004;INSTITUTO INNOVARE GESTAO EM SAUDE PUBLICA;INSTITUTO INNOVARE;399-9 - Associação Privada;R MARCOS MARKARIAN;1025;SALA 503;14.026-583;NOVA ALIANCA;RIBEIRAO PRETO;SP;carlos.roque@drservicoscontabeis.com;(16) 3421-3340;;ATIVA;27/04/2004;;;;0.00
72.747.967/0001-42;MATRIZ;12/06/1972;SANTA CASA DE MISER DA IRSENHOR DOS PASSOS DE UBATUBA;SANTA CASA DE UBATUBA;399-9 - Associação Privada;R CONCEICAO;135;;11.680-000;CENTRO;UBATUBA;SP;contabilidade@santacasaubatuba.org.br;(12) 3832-7262/ (12) 3832-7266;;ATIVA;03/11/2005;;INTERVENCAO;16/02/2018;0.00
07.900.613/0001-24;MATRIZ;15/02/2006;INSTITUTO SOCIAL SAUDE RESGATE A VIDA;INSTITUTO VIDA;399-9 - Associação Privada;RUA MARIA MADALENA SOARES;171;SALA 02;06.890-000;CENTRO;SAO LOURENCO DA SERRA;SP;contato@issrv.com.br;(11) 4612-3501;;ATIVA;15/02/2006;;;;0.00
72.957.814/0001-20;MATRIZ;07/11/1967;SANTA CASA DE MISERICORDIA DE VOTUPORANGA;SANTA CASA;399-9 - Associação Privada;R MINAS GERAIS;3.051;;15.500-003;SANTA ELIZA;VOTUPORANGA;SP;;;;ATIVA;03/11/2005;;;;0.00
49.150.352/0032-19;FILIAL;04/10/2019;FUNDACAO PIO XII;;306-9 - Fundação Privada;AV BARCELONA;S/N;QUADRA137 LOTE 001;77.822-432;LOTEAMENTO CIDADE NOVA;ARAGUAINA;TO;contabilidade@hcancerbarretos.com.br;(17) 3321-0066/ (17) 3321-6603;;ATIVA;04/10/2019;;;;0.00
